SecuCode,TradingDay,PrevClosePrice,OpenPrice,HighPrice,LowPrice,ClosePrice,TurnoverVolume,TurnoverValue,SecuMarket,SecuCategory,ListedDate,TradeState,SpecialTradeType,Split,Dividend,ActualPlaRatio,PlaPrice,BaseShares,ActualPlaVol,TotalShares,TotalFloatShares,SecuName,ChiName
300543.SZE,20201209,15.67,15.66,16.27,15.56,15.81,7374650,117986458.6,SZE,A,20160908,trade,0,1.0,0.0,0.0,0.0,0,0,206279700,157439709,朗科智能,深圳市朗科智能电气股份有限公司
300545.SZE,20201209,30.21,30.08,30.5,29.5,29.58,2087844,62765591.5,SZE,A,20160928,trade,0,1.0,0.0,0.0,0.0,0,0,146148621,74933496,联得装备,深圳市联得自动化装备股份有限公司
300546.SZE,20201209,20.01,20.21,20.21,19.64,19.65,675250,13373753.0,SZE,A,20160928,trade,0,1.0,0.0,0.0,0.0,0,0,136611500,84567297,雄帝科技,深圳市雄帝科技股份有限公司
300547.SZE,20201209,11.6,11.58,11.65,11.08,11.11,6627640,74859349.8,SZE,A,20160930,trade,0,1.0,0.0,0.0,0.0,0,0,216906174,144792496,川环科技,四川川环科技股份有限公司
300548.SZE,20201209,39.52,39.52,39.73,37.88,38.05,1831295,70864743.7,SZE,A,20161012,trade,0,1.0,0.0,0.0,0.0,0,0,150397962,115539702,博创科技,博创科技股份有限公司
300549.SZE,20201209,31.16,30.66,33.44,29.61,31.08,14769891,466525750.1,SZE,A,20160930,trade,0,1.0,0.0,0.0,0.0,0,0,133340000,99567500,优德精密,优德精密工业(昆山)股份有限公司
300550.SZE,20201209,20.53,20.5,20.68,20.38,20.55,367844,7546135.8,SZE,A,20161018,trade,0,1.0,0.0,0.0,0.0,0,0,189929258,159589675,和仁科技,浙江和仁科技股份有限公司
300551.SZE,20201209,28.71,28.91,29.15,28.43,28.54,2210800,63686985.2,SZE,A,20161018,trade,0,1.0,0.0,0.0,0.0,0,0,202752000,144097673,古鳌科技,上海古鳌电子科技股份有限公司
300552.SZE,20201209,38.7,40.0,44.88,40.0,43.17,12942428,558601910.9,SZE,A,20161021,trade,0,1.0,0.0,0.0,0.0,0,0,197777520,106916499,万集科技,北京万集科技股份有限公司
300553.SZE,20201209,37.41,37.57,37.67,36.43,36.55,542000,20022086.0,SZE,A,20161021,trade,0,1.0,0.0,0.0,0.0,0,0,48000000,30197940,集智股份,杭州集智机电股份有限公司
300554.SZE,20201209,23.1,23.1,23.1,21.8,21.8,4999809,111287288.4,SZE,A,20170421,trade,0,1.0,0.0,0.0,0.0,0,0,93600000,55890821,三超新材,南京三超新材料股份有限公司
300555.SZE,20201209,11.76,11.68,11.68,10.78,10.86,16123100,178171067.5,SZE,A,20161018,trade,0,1.0,0.0,0.0,0.0,0,0,200000000,173910666,路通视信,无锡路通视信网络股份有限公司
300556.SZE,20201209,21.29,21.29,21.35,20.35,20.4,4427600,92117649.0,SZE,A,20161104,trade,0,1.0,0.0,0.0,0.0,0,0,117726825,86164074,丝路视觉,丝路视觉科技股份有限公司
300557.SZE,20201209,31.05,31.1,31.29,30.1,30.33,712300,21804065.0,SZE,A,20161101,trade,0,1.0,0.0,0.0,0.0,0,0,55668540,55231965,理工光科,武汉理工光科股份有限公司
300558.SZE,20201209,97.9,97.89,98.6,96.36,97.59,3064851,298568543.5,SZE,A,20161107,trade,0,1.0,0.0,0.0,0.0,0,0,403024292,402123704,贝达药业,贝达药业股份有限公司
300559.SZE,20201209,15.51,15.51,15.58,15.0,15.0,4472293,67726366.2,SZE,A,20161101,trade,0,1.0,0.0,0.0,0.0,0,0,399530242,296611850,佳发教育,成都佳发安泰教育科技股份有限公司
300560.SZE,20201209,19.27,19.33,19.39,18.06,18.08,5053760,94131983.0,SZE,A,20161101,trade,0,1.0,0.0,0.0,0.0,0,0,226269812,189324000,中富通,中富通集团股份有限公司
300561.SZE,20201209,19.01,19.05,19.12,18.28,18.32,5421608,101075498.4,SZE,A,20161117,trade,0,1.0,0.0,0.0,0.0,0,0,252450683,134454547,汇金科技,珠海汇金科技股份有限公司
300562.SZE,20201209,20.43,20.56,20.89,20.45,20.78,2944757,60971026.3,SZE,A,20161116,trade,0,1.0,0.0,0.0,0.0,0,0,190323078,115663929,乐心医疗,广东乐心医疗电子股份有限公司
300563.SZE,20201209,30.73,30.71,30.9,29.85,30.19,2052800,62265988.0,SZE,A,20161114,trade,0,1.0,0.0,0.0,0.0,0,0,94577259,63851100,神宇股份,神宇通信科技股份公司
300564.SZE,20201209,28.12,28.3,28.66,27.8,27.92,1330800,37523292.1,SZE,A,20191108,trade,0,1.0,0.0,0.0,0.0,0,0,100000000,30230000,筑博设计,筑博设计股份有限公司
300565.SZE,20201209,17.1,16.84,17.5,16.84,17.0,7565842,130041901.9,SZE,A,20161122,trade,0,1.0,0.0,0.0,0.0,0,0,208000000,153235192,科信技术,深圳市科信通信技术股份有限公司
300566.SZE,20201209,34.7,34.64,34.97,33.6,33.74,1958801,66756486.1,SZE,A,20161115,trade,0,1.0,0.0,0.0,0.0,0,0,155200500,115648555,激智科技,宁波激智科技股份有限公司
300567.SZE,20201209,50.89,51.14,51.45,49.05,49.06,4804049,240001188.4,SZE,A,20161122,trade,0,1.0,0.0,0.0,0.0,0,0,246683120,169302389,精测电子,武汉精测电子集团股份有限公司
300568.SZE,20201209,25.7,25.55,26.08,24.75,24.87,15899829,403573159.5,SZE,A,20161201,trade,0,1.0,0.0,0.0,0.0,0,0,448595043,359061357,星源材质,深圳市星源材质科技股份有限公司
300569.SZE,20201209,16.22,16.2,16.74,16.06,16.25,13228331,215774889.0,SZE,A,20161125,trade,0,1.0,0.0,0.0,0.0,0,0,391866660,251457032,天能重工,青岛天能重工股份有限公司
300570.SZE,20201209,21.93,21.5,22.79,21.0,21.78,9332285,203571868.7,SZE,A,20161206,trade,0,1.0,0.0,0.0,0.0,0,0,229996800,192308915,太辰光,深圳太辰光通信股份有限公司
300571.SZE,20201209,37.84,37.84,37.89,36.38,36.57,1186600,43994727.7,SZE,A,20161213,trade,0,1.0,0.0,0.0,0.0,0,0,124597715,96367036,平治信息,杭州平治信息技术股份有限公司
300572.SZE,20201209,44.07,44.16,44.4,42.79,42.81,1983200,85831891.0,SZE,A,20161206,trade,0,1.0,0.0,0.0,0.0,0,0,193641120,139111263,安车检测,深圳市安车检测股份有限公司
300573.SZE,20201209,118.0,118.88,119.8,115.02,115.3,948157,111025240.4,SZE,A,20161208,trade,0,1.0,0.0,0.0,0.0,0,0,82365400,60519650,兴齐眼药,沈阳兴齐眼药股份有限公司
300575.SZE,20201209,40.16,40.19,40.68,38.6,38.88,1272900,50262571.0,SZE,A,20161220,trade,0,1.0,0.0,0.0,0.0,0,0,138049500,81476664,中旗股份,江苏中旗科技股份有限公司
300576.SZE,20201209,56.05,57.94,58.0,55.86,55.86,3623944,205736614.8,SZE,A,20161220,trade,0,1.0,0.0,0.0,0.0,0,0,156000000,77139822,容大感光,深圳市容大感光科技股份有限公司
300577.SZE,20201209,30.19,30.69,30.69,29.75,29.78,960479,28972719.4,SZE,A,20161221,trade,0,1.0,0.0,0.0,0.0,0,0,240183871,104352007,开润股份,安徽开润股份有限公司
300578.SZE,20201209,44.78,44.0,44.85,42.85,42.93,5280468,231295743.0,SZE,A,20170125,trade,0,1.0,0.0,0.0,0.0,0,0,174119955,122439557,会畅通讯,上海会畅通讯股份有限公司
300579.SZE,20201209,44.45,44.13,45.65,43.55,43.86,2848339,126904291.6,SZE,A,20161223,trade,0,1.0,0.0,0.0,0.0,0,0,180000000,174315056,数字认证,北京数字认证股份有限公司
300580.SZE,20201209,22.9,22.95,23.23,22.61,22.66,1545900,35431946.0,SZE,A,20170111,trade,0,1.0,0.0,0.0,0.0,0,0,200000000,185695375,贝斯特,无锡贝斯特精机股份有限公司
300581.SZE,20201209,47.25,46.52,48.48,45.02,45.9,19331279,899499687.5,SZE,A,20161220,trade,0,1.0,0.0,0.0,0.0,0,0,171760000,171760000,晨曦航空,西安晨曦航空科技股份有限公司
300582.SZE,20201209,23.71,23.86,24.1,22.8,22.8,21581317,501695370.8,SZE,A,20161228,trade,0,1.0,0.0,0.0,0.0,0,0,197931800,134697216,英飞特,英飞特电子(杭州)股份有限公司
300583.SZE,20201209,27.12,27.05,27.14,26.48,26.59,485794,12979458.1,SZE,A,20170106,trade,0,1.0,0.0,0.0,0.0,0,0,107455067,83201067,赛托生物,山东赛托生物科技股份有限公司
300584.SZE,20201209,24.5,24.5,24.56,23.27,23.3,1769750,42091630.0,SZE,A,20170112,trade,0,1.0,0.0,0.0,0.0,0,0,120000000,64045251,海辰药业,南京海辰药业股份有限公司
300585.SZE,20201209,15.57,15.57,15.73,15.45,15.56,2395090,37362236.2,SZE,A,20161229,trade,0,1.0,0.0,0.0,0.0,0,0,160000000,160000000,奥联电子,南京奥联汽车电子电器股份有限公司
300586.SZE,20201209,11.39,11.39,11.45,10.58,10.66,24645143,270310994.1,SZE,A,20170104,trade,0,1.0,0.0,0.0,0.0,0,0,456000000,288441375,美联新材,广东美联新材料股份有限公司
300587.SZE,20201209,15.55,15.53,15.78,15.31,15.48,7261650,112945514.4,SZE,A,20170105,trade,0,1.0,0.0,0.0,0.0,0,0,337240384,269908380,天铁股份,浙江天铁实业股份有限公司
300588.SZE,20201209,11.03,11.03,11.08,10.76,10.77,3353310,36703938.1,SZE,A,20170105,trade,0,1.0,0.0,0.0,0.0,0,0,165604000,104941725,熙菱信息,新疆熙菱信息技术股份有限公司
300589.SZE,20201209,35.65,35.4,39.1,34.85,37.13,24649120,921011661.5,SZE,A,20170113,trade,0,1.0,0.0,0.0,0.0,0,0,202807800,94730036,江龙船艇,江龙船艇科技股份有限公司
300590.SZE,20201209,30.15,29.9,30.33,28.06,28.24,11133654,322434352.3,SZE,A,20170111,trade,0,1.0,0.0,0.0,0.0,0,0,242217000,171101250,移为通信,上海移为通信技术股份有限公司
300591.SZE,20201209,8.01,8.02,8.03,7.7,7.7,11040414,86546353.5,SZE,A,20170110,trade,0,1.0,0.0,0.0,0.0,0,0,329724410,205918910,万里马,广东万里马实业股份有限公司
300592.SZE,20201209,19.96,20.14,20.28,19.5,19.53,1925100,38001764.0,SZE,A,20170120,trade,0,1.0,0.0,0.0,0.0,0,0,122381100,95150475,华凯创意,湖南华凯文化创意股份有限公司
300593.SZE,20201209,26.76,28.1,28.59,25.61,26.86,22478987,606491030.5,SZE,A,20170113,trade,0,1.0,0.0,0.0,0.0,0,0,165569400,123341306,新雷能,北京新雷能科技股份有限公司
300594.SZE,20201209,27.21,27.21,27.24,26.35,26.5,1550280,41569602.6,SZE,A,20190621,trade,0,1.0,0.0,0.0,0.0,0,0,89981700,67871700,朗进科技,山东朗进科技股份有限公司
300595.SZE,20201209,73.1,73.44,74.49,72.58,73.51,5307387,392322403.4,SZE,A,20170117,trade,0,1.0,0.0,0.0,0.0,0,0,607244920,431740306,欧普康视,欧普康视科技股份有限公司
300596.SZE,20201209,43.6,0.0,0.0,0.0,43.6,0,0.0,SZE,A,20170119,suspend,0,1.0,0.0,0.0,0.0,0,0,205010420,182250937,利安隆,天津利安隆新材料股份有限公司
300597.SZE,20201209,12.1,12.11,12.23,11.93,12.01,5782700,69871207.7,SZE,A,20170123,trade,0,1.0,0.0,0.0,0.0,0,0,240000000,220760640,吉大通信,吉林吉大通信设计院股份有限公司
300598.SZE,20201209,121.22,121.49,124.58,120.5,120.51,2443788,299655432.3,SZE,A,20170120,trade,0,1.0,0.0,0.0,0.0,0,0,105537448,105537448,诚迈科技,诚迈科技(南京)股份有限公司
300599.SZE,20201209,12.7,12.7,12.7,12.06,12.08,4142797,51205750.0,SZE,A,20170123,trade,0,1.0,0.0,0.0,0.0,0,0,304000000,150092125,雄塑科技,广东雄塑科技集团股份有限公司
300600.SZE,20201209,24.92,24.71,29.9,24.55,27.01,22801920,625389404.3,SZE,A,20170125,trade,0,1.0,0.0,0.0,0.0,0,0,297052200,205768980,国瑞科技,常熟市国瑞科技股份有限公司
300601.SZE,20201209,158.41,159.0,161.47,153.29,153.9,5755395,893134026.1,SZE,A,20170207,trade,0,1.0,0.0,0.0,0.0,0,0,683049429,488269820,康泰生物,深圳康泰生物制品股份有限公司
300602.SZE,20201209,21.78,21.74,23.64,21.62,22.93,11092393,253973210.1,SZE,A,20170126,trade,0,1.0,0.0,0.0,0.0,0,0,506577319,309456105,飞荣达,深圳市飞荣达科技股份有限公司
300603.SZE,20201209,13.17,13.2,13.22,12.54,12.54,6908255,88587440.7,SZE,A,20170126,trade,0,1.0,0.0,0.0,0.0,0,0,421539961,227615561,立昂技术,立昂技术股份有限公司
300604.SZE,20201209,28.61,28.2,29.13,27.66,27.87,14022549,398601738.7,SZE,A,20170417,trade,0,1.0,0.0,0.0,0.0,0,0,313790502,215522860,长川科技,杭州长川科技股份有限公司
300605.SZE,20201209,14.5,14.57,14.61,14.28,14.31,2555726,36880973.4,SZE,A,20170208,trade,0,1.0,0.0,0.0,0.0,0,0,165300469,103259572,恒锋信息,恒锋信息科技股份有限公司
300606.SZE,20201209,23.25,23.25,23.25,22.03,22.14,2661300,59976584.7,SZE,A,20170208,trade,0,1.0,0.0,0.0,0.0,0,0,93457000,53637287,金太阳,东莞金太阳研磨股份有限公司
300607.SZE,20201209,35.79,35.73,37.69,35.35,37.16,9766661,359833293.6,SZE,A,20170209,trade,0,1.0,0.0,0.0,0.0,0,0,266168406,166800884,拓斯达,广东拓斯达科技股份有限公司
300608.SZE,20201209,15.9,15.9,15.98,15.57,15.57,1203526,18967310.1,SZE,A,20170213,trade,0,1.0,0.0,0.0,0.0,0,0,157651712,121698633,思特奇,北京思特奇信息技术股份有限公司
300609.SZE,20201209,24.65,24.66,25.07,23.88,24.25,3253191,79547837.1,SZE,A,20170215,trade,0,1.0,0.0,0.0,0.0,0,0,121922390,90392197,汇纳科技,汇纳科技股份有限公司
300610.SZE,20201209,18.27,18.21,18.68,17.8,17.81,3065250,55837251.5,SZE,A,20170213,trade,0,1.0,0.0,0.0,0.0,0,0,150673000,110629831,晨化股份,扬州晨化新材料股份有限公司
300611.SZE,20201209,11.75,11.79,11.79,11.12,11.17,4055900,46237548.0,SZE,A,20170220,trade,0,1.0,0.0,0.0,0.0,0,0,178950550,121732750,美力科技,浙江美力科技股份有限公司
300612.SZE,20201209,23.57,23.77,23.77,22.81,22.84,3800842,88027297.5,SZE,A,20170215,trade,0,1.0,0.0,0.0,0.0,0,0,162000000,100012444,宣亚国际,宣亚国际营销科技(北京)股份有限公司
300613.SZE,20201209,139.6,139.01,150.5,139.01,139.4,2110617,305953641.5,SZE,A,20170220,trade,0,1.0,0.0,0.0,0.0,0,0,80000640,75411990,富瀚微,上海富瀚微电子股份有限公司
300615.SZE,20201209,15.4,15.4,15.52,14.98,15.0,2605130,39613631.5,SZE,A,20170215,trade,0,1.0,0.0,0.0,0.0,0,0,187200000,87099188,欣天科技,深圳市欣天科技股份有限公司
300616.SZE,20201209,73.09,73.1,73.56,70.91,71.34,1872808,134447878.7,SZE,A,20170307,trade,0,1.0,0.0,0.0,0.0,0,0,198675000,130125262,尚品宅配,广州尚品宅配家居股份有限公司
300617.SZE,20201209,46.55,46.61,46.74,44.91,45.07,1384140,63311044.5,SZE,A,20170228,trade,0,1.0,0.0,0.0,0.0,0,0,129343605,65061905,安靠智电,江苏安靠智能输电工程科技股份有限公司
300618.SZE,20201209,69.2,68.93,74.58,68.8,72.83,18143559,1313358488.1,SZE,A,20170306,trade,0,1.0,0.0,0.0,0.0,0,0,302922432,187532463,寒锐钴业,南京寒锐钴业股份有限公司
300619.SZE,20201209,25.55,25.33,25.75,24.39,24.71,2182303,54377949.0,SZE,A,20170301,trade,0,1.0,0.0,0.0,0.0,0,0,74681111,56576164,金银河,佛山市金银河智能装备股份有限公司
300620.SZE,20201209,46.17,46.2,48.34,46.2,46.59,1828521,86704429.1,SZE,A,20170310,trade,0,1.0,0.0,0.0,0.0,0,0,91628000,89558800,光库科技,珠海光库科技股份有限公司
300621.SZE,20201209,10.87,10.98,10.98,10.41,10.43,1973100,20939627.9,SZE,A,20170316,trade,0,1.0,0.0,0.0,0.0,0,0,208108000,197807010,维业股份,深圳市维业装饰集团股份有限公司
300622.SZE,20201209,15.92,16.08,16.08,15.65,15.79,3007060,47665253.8,SZE,A,20170315,trade,0,1.0,0.0,0.0,0.0,0,0,170931597,104275042,博士眼镜,博士眼镜连锁股份有限公司
300623.SZE,20201209,50.85,50.01,50.8,46.55,46.7,32788492,1577017698.2,SZE,A,20170314,trade,0,1.0,0.0,0.0,0.0,0,0,488380699,356721133,捷捷微电,江苏捷捷微电子股份有限公司
300624.SZE,20201209,60.08,59.9,61.89,58.64,58.68,1850539,111600450.5,SZE,A,20180118,trade,0,1.0,0.0,0.0,0.0,0,0,129947040,79868656,万兴科技,万兴科技集团股份有限公司
300625.SZE,20201209,17.3,17.3,17.55,16.82,16.87,1827400,31403960.0,SZE,A,20170317,trade,0,1.0,0.0,0.0,0.0,0,0,280000000,138395802,三雄极光,广东三雄极光照明股份有限公司
300626.SZE,20201209,12.38,12.22,12.6,11.87,11.97,11809540,143506649.2,SZE,A,20170320,trade,0,1.0,0.0,0.0,0.0,0,0,180000000,121105500,华瑞股份,华瑞电器股份有限公司
300627.SZE,20201209,22.72,22.75,22.77,21.77,21.81,4687599,103930948.9,SZE,A,20170321,trade,0,1.0,0.0,0.0,0.0,0,0,341432028,262810752,华测导航,上海华测导航技术股份有限公司
300628.SZE,20201209,76.78,77.4,77.4,73.33,73.38,3468601,260731016.1,SZE,A,20170317,trade,0,1.0,0.0,0.0,0.0,0,0,902487540,478283940,亿联网络,厦门亿联网络技术股份有限公司
300629.SZE,20201209,25.38,25.34,25.88,24.52,24.66,4721900,118506441.0,SZE,A,20170324,trade,0,1.0,0.0,0.0,0.0,0,0,131526341,81948269,新劲刚,广东新劲刚新材料科技股份有限公司
300630.SZE,20201209,42.62,42.86,42.98,41.0,41.04,3157342,131183095.2,SZE,A,20170328,trade,0,1.0,0.0,0.0,0.0,0,0,436989279,321326853,普利制药,海南普利制药股份有限公司
300631.SZE,20201209,19.39,19.43,19.43,18.68,18.77,2105648,40077484.1,SZE,A,20170323,trade,0,1.0,0.0,0.0,0.0,0,0,108623146,105856396,久吾高科,江苏久吾高科技股份有限公司
300632.SZE,20201209,21.93,22.01,22.1,21.53,21.66,5080340,110729347.0,SZE,A,20170406,trade,0,1.0,0.0,0.0,0.0,0,0,307226243,130990518,光莆股份,厦门光莆电子股份有限公司
300633.SZE,20201209,24.04,24.05,24.13,23.5,23.94,2426780,57842989.0,SZE,A,20170406,trade,0,1.0,0.0,0.0,0.0,0,0,403835500,400010000,开立医疗,深圳开立生物医疗科技股份有限公司
300634.SZE,20201209,24.18,24.09,24.2,22.47,22.49,6894843,159112756.3,SZE,A,20180323,trade,0,1.0,0.0,0.0,0.0,0,0,400010000,201698750,彩讯股份,彩讯科技股份有限公司
300635.SZE,20201209,26.09,26.0,26.1,25.35,25.79,1622521,41743155.2,SZE,A,20170331,trade,0,1.0,0.0,0.0,0.0,0,0,136322000,85711210,中达安,中达安股份有限公司
300636.SZE,20201209,26.89,26.89,26.92,26.01,26.06,930800,24441836.4,SZE,A,20170331,trade,0,1.0,0.0,0.0,0.0,0,0,128619920,108955494,同和药业,江西同和药业股份有限公司
300637.SZE,20201209,9.25,9.29,9.29,8.93,8.98,4045930,36704633.8,SZE,A,20170412,trade,0,1.0,0.0,0.0,0.0,0,0,234750130,234568110,扬帆新材,浙江扬帆新材料股份有限公司
300638.SZE,20201209,57.45,57.68,59.45,57.11,57.5,3660959,213795505.8,SZE,A,20170413,trade,0,1.0,0.0,0.0,0.0,0,0,241946451,148549905,广和通,深圳市广和通无线股份有限公司
300639.SZE,20201209,37.35,37.48,38.1,36.7,37.49,6058662,227720412.2,SZE,A,20170412,trade,0,1.0,0.0,0.0,0.0,0,0,235381848,209640494,凯普生物,广东凯普生物科技股份有限公司
300640.SZE,20201209,8.48,8.45,8.54,8.25,8.25,2069773,17214324.4,SZE,A,20170417,trade,0,1.0,0.0,0.0,0.0,0,0,220774000,115005623,德艺文创,德艺文化创意集团股份有限公司
300641.SZE,20201209,5.99,6.05,6.05,5.76,5.8,5167959,30314764.8,SZE,A,20170418,trade,0,1.0,0.0,0.0,0.0,0,0,489600000,489600000,正丹股份,江苏正丹化学工业股份有限公司
300642.SZE,20201209,53.27,53.27,53.75,52.4,52.56,578350,30629847.0,SZE,A,20170421,trade,0,1.0,0.0,0.0,0.0,0,0,90813375,74019240,透景生命,上海透景生命科技股份有限公司
300643.SZE,20201209,14.26,14.26,14.3,13.63,13.63,4214488,58534122.0,SZE,A,20170505,trade,0,1.0,0.0,0.0,0.0,0,0,200000000,200000000,万通智控,万通智控科技股份有限公司
300644.SZE,20201209,40.03,40.28,40.28,38.05,38.09,1781829,69540317.3,SZE,A,20180206,trade,0,1.0,0.0,0.0,0.0,0,0,64000000,40219382,南京聚隆,南京聚隆科技股份有限公司
300645.SZE,20201209,16.4,16.34,16.67,16.12,16.18,3009299,49388995.6,SZE,A,20170421,trade,0,1.0,0.0,0.0,0.0,0,0,127313981,127313981,正元智慧,浙江正元智慧科技股份有限公司
300647.SZE,20201209,12.8,12.67,12.73,12.25,12.33,13573590,168792455.8,SZE,A,20170503,trade,0,1.0,0.0,0.0,0.0,0,0,356910612,216805042,超频三,深圳市超频三科技股份有限公司
300648.SZE,20201209,31.97,32.15,32.19,31.09,31.35,3516584,111307685.4,SZE,A,20170425,trade,0,1.0,0.0,0.0,0.0,0,0,135400000,78881003,星云股份,福建星云电子股份有限公司
300649.SZE,20201209,17.55,17.52,17.63,17.14,17.15,549900,9544159.0,SZE,A,20170505,trade,0,1.0,0.0,0.0,0.0,0,0,128000000,86631450,杭州园林,杭州园林设计院股份有限公司
300650.SZE,20201209,23.14,23.14,23.31,22.5,22.7,1028250,23436479.0,SZE,A,20170503,trade,0,1.0,0.0,0.0,0.0,0,0,107351600,54078200,太龙照明,太龙(福建)商业照明股份有限公司
300651.SZE,20201209,45.4,45.41,45.87,43.17,44.0,1514190,67221992.9,SZE,A,20170509,trade,0,1.0,0.0,0.0,0.0,0,0,128746780,68642961,金陵体育,江苏金陵体育器材股份有限公司
300652.SZE,20201209,22.99,22.8,22.85,21.97,21.98,1254992,28108842.8,SZE,A,20170516,trade,0,1.0,0.0,0.0,0.0,0,0,93832363,83145819,雷迪克,杭州雷迪克节能科技股份有限公司
300653.SZE,20201209,63.73,63.61,64.22,61.88,62.01,854685,53553668.2,SZE,A,20170516,trade,0,1.0,0.0,0.0,0.0,0,0,120000000,120000000,正海生物,烟台正海生物科技股份有限公司
300654.SZE,20201209,10.37,10.38,10.45,10.14,10.19,2176610,22309758.5,SZE,A,20170926,trade,0,1.0,0.0,0.0,0.0,0,0,182032500,172956779,世纪天鸿,世纪天鸿教育科技股份有限公司
300655.SZE,20201209,35.64,36.01,36.14,34.3,34.39,4952106,173313971.3,SZE,A,20170523,trade,0,1.0,0.0,0.0,0.0,0,0,188735790,156144843,晶瑞股份,苏州晶瑞化学股份有限公司
300656.SZE,20201209,34.45,33.41,34.49,31.0,31.0,6528202,213161623.1,SZE,A,20170519,trade,0,1.0,0.0,0.0,0.0,0,0,108900000,73614202,民德电子,深圳市民德电子科技股份有限公司
300657.SZE,20201209,17.57,17.5,17.7,17.01,17.04,5729543,99673835.2,SZE,A,20170523,trade,0,1.0,0.0,0.0,0.0,0,0,341737156,323251133,弘信电子,厦门弘信电子科技集团股份有限公司
300658.SZE,20201209,26.81,26.96,27.0,26.11,26.11,1886100,50037906.0,SZE,A,20170602,trade,0,1.0,0.0,0.0,0.0,0,0,151770000,89035500,延江股份,厦门延江新材料股份有限公司
300659.SZE,20201209,48.81,48.39,49.53,48.18,48.18,2032636,99200317.6,SZE,A,20170526,trade,0,1.0,0.0,0.0,0.0,0,0,226794181,129450654,中孚信息,中孚信息股份有限公司
